268;186;2;0;0;;1;2016-08-01 19:40:12;29a59d12d6d7153133d9252cfc8d025bfba40ee839651a3f8abb29705db54850
269;188;2;0;0;;1;2016-08-01 19:40:12;1b814e0b5a9981d1a1ef24de190c82a7f40deda792a06ff41522678a2d350e75
396;193;0;15;2;;0;2016-08-03 08:27:24;529523c5dddc15390540d02034999adba8c5cfabf05c46d250d8c914ab739aa3
397;194;0;15;2;;0;2016-08-03 08:27:24;84e7cfbab30f7ed867cd7d6bbf605ace3b15796fc2584f2416b092da7d340231
398;202;0;15;2;;0;2016-08-03 08:27:24;970766e6bc4d90d9042aea1d02f3a81515cda021b79c6a7e60eb11caf3b246ef
399;199;0;15;2;;0;2016-08-03 08:27:24;c028aa4256fdacaf5f80b1f0182801dfec82267c1c95b11abbab17e33d0777d3
400;201;0;15;2;;0;2016-08-03 08:27:24;5b4b6d6c2bbc585176f80b57210bcf4c3f2f8e9e65d629f1f0ea96002c8e3dd9
401;203;0;15;2;;0;2016-08-03 08:27:24;b9eeef36bade7bafb8d474a78d56ccc593305553c205ecea648ebc687324716c
402;204;0;15;2;;0;2016-08-03 08:27:24;4a0822ed9e647c16233d7935c25ae09dbdeb4f58d2d40fed253fd90b6fb77edb
403;205;0;15;2;;0;2016-08-03 08:27:24;8e15c3a66f2668fae8058f6ca597eb461f19eddc1499f3ec4d46bd28ec5a2dda
404;200;0;15;2;;0;2016-08-03 08:27:24;857c9b73e9c6ee91b97491b6274b7aee2e5f601fd769aeb0ee180c2e89567961
405;206;0;15;2;;0;2016-08-03 08:27:24;e532923aae444decd1d23da82f67271f824fb2dfd7999bdad27181841a7c20f7
406;207;0;15;2;;0;2016-08-03 08:27:24;cc6b55cec7e193768cc5b0c920865ca0ef37b0216011c3befe75060823386bca
407;195;0;15;2;;0;2016-08-03 08:27:24;9035539ff42b58ea594e2b63616c00ee26315d903ed622ca480b3e074c2a5854
408;196;0;15;2;;1;2016-08-03 08:27:24;4686c3d71f6a1a8d65d331192373657caab1378fb4fddd43a605d4677cf149cd
409;197;0;15;2;;1;2016-08-03 08:27:24;4686c3d71f6a1a8d65d331192373657caab1378fb4fddd43a605d4677cf149cd
410;198;0;15;2;;1;2016-08-03 08:27:24;4686c3d71f6a1a8d65d331192373657caab1378fb4fddd43a605d4677cf149cd
417;211;1;2;0;;0;2016-08-03 11:56:44;95df94358e7bbf10da3b19b32f6f891586aef5fa8eebf01e5acf8b4e0da0ae6d
418;215;;;;master;1;2016-08-08 19:53:27;103a641333d521c6ebfb2f4a6d45249ae88cc29c1eb4fc43decdb4c7cc61ab2d
421;213;;;;windows;0;2016-08-11 18:04:16;11cb91809eb198d5c72fd331e46cf4628798a2a83bd106e4aa7b46e2809b15e2
428;219;1;0;0;;1;2016-08-15 21:51:01;ae87b1a3e6d74fe0d85184203f592f087cf31b919eb764a3c13d9989e303ded6
642;7;1;61;0;;1;2016-08-30 23:57:04;6232bb469077ef902a8816947e3721127c609d28850859d7d8c2d6e7f68f3822
643;6;1;61;0;;1;2016-08-30 23:57:04;c7c575ea408f3d134279e6d82c3d7f42e3ef67ff4a4af0e66088d7b011106d32
644;221;1;61;0;;1;2016-08-30 23:57:03;a19eab287ab9c9b75e60c687268de99e5073f11cd3b17f0937357b208fe981ba
645;5;1;61;0;;1;2016-08-30 23:57:03;94e58e4c9bcc09ee21aa95a73e43ec908f2307c9d3c6b803af3033337c8120a9
646;11;1;61;0;;1;2016-08-30 23:57:07;4f1e5b90b238bab8d002ff9156bb98710be9dc05ab4257f2cb648e67094db5ef
647;10;1;61;0;;1;2016-08-30 23:57:08;ee540b3539b03158d46954fe730a0148542898ee6a52bdd40ee71e82b0410d65
648;8;1;61;0;;1;2016-08-30 23:57:09;f50168892863397e3f935b4755a54abeb2014fef019cbaa42e4b32c3c2aa8424
649;9;1;61;0;;1;2016-08-30 23:57:09;4b8fe9a8cbada1318aa0c55ef172d0000cc6bcf36b53b30614941f5ba34155af
650;13;1;61;0;;1;2016-08-30 23:57:11;dd943717b6462c387a7f98fee8e28b0dc319b5c0f9a01924b809c498af531fce
651;14;1;61;0;;0;2016-08-30 23:57:11;5b6e8e545be2956e04379eb789b65d7f15c9df13f80a85a5b1ff5b070ea4b806
652;12;1;61;0;;0;2016-08-30 23:57:12;cf69634408c0386214c83e3c729d79aff9f820fade86abc1e9858bd156750f88
653;190;1;61;0;;1;2016-08-30 23:57:14;7a40af9367c56b152f5e27946c4c425a43d8ebf955da97a7ba1dcb46ad933db7
654;222;1;61;0;;1;2016-08-30 23:57:15;a5663bfbfe87ceb166275ca9fe3ca036672a3d1fe4580b3135844139a3fa07c2
655;223;1;61;0;;1;2016-08-30 23:57:16;fa687c8f584a9b6a494c6c222586dc656470f06caf4d5e7299f0814ad7568373
656;225;1;61;0;;1;2016-08-30 23:57:18;d9e43f97e3c576bc27a3f5b777230520a6cce61bdde5b3d064d3d09784750e02
658;84;1;61;0;;1;2016-08-30 23:57:20;b41024e0663b71f2842bf93868f34fd71d059149c556d6dbcc55e9d2d4decb40
659;226;1;61;0;;1;2016-08-30 23:57:23;df3811bc1e8d08b18919d66a64a0e36e682ddb308c1d9c9e36407bd492835f19
660;230;1;61;0;;1;2016-08-30 23:57:23;9d0b417e82b35d3727087c22eaf7e06223c3faf94f9b738d0a9ee861017eb7e6
661;224;1;61;0;;1;2016-08-30 23:57:23;ad4aea94c0741a93aa2d051bb945dfd8854ec0847f1e9b1e31865e014cf0382f
663;227;1;61;0;;1;2016-08-30 23:57:26;0d797c62ecf1b9d6a5ff08d7b388bb36dcc7d9cada12378ad2dce1af31e62bf1
664;23;1;61;0;;0;2016-08-30 23:57:25;d89d2108542319cbbbc10e0d35bafe03e895e71d9a1ca0c4f482fa3a0be6377e
665;229;1;61;0;;1;2016-08-30 23:57:27;d7f050604e78e7a4ec685a373a7a9175adc970633c274b0ea7d2080c07f518c9
666;19;1;61;0;;0;2016-08-30 23:57:27;26d83edfb08fbb3890ab1840b8f85beb475f307bb75be6ef0c6b4edebbf47003
667;83;1;61;0;;1;2016-08-30 23:57:28;f5f8ef018aaf0495e8ec3f8de30f3236135d50b9f79f441af72295077a877992
668;26;1;61;0;;1;2016-08-30 23:57:28;51d8e6c61721657969faa61dff14f2b07209d4527c2a35665f0fe520b89d68de
669;16;1;61;0;;0;2016-08-30 23:57:29;a7588357de8a4ef7835ecfe58028be58bd8041d09158b5c54f440b372ca21e24
670;21;1;61;0;;1;2016-08-30 23:57:30;48a475d7d5a0790cf8ee7800801eed5b809226c5b3d7ad27322e164ee3377dfe
671;24;1;61;0;;0;2016-08-30 23:57:30;f0a387f2b0b2123fc8a566efd7ca2c2af01fb329a6b0eee663fa689c1914d602
672;30;1;61;0;;1;2016-08-30 23:57:30;5c2f419878fd76149ba460e99f8aacf8433ff05428ea2d001c7fd1f32e46a1b0
673;232;1;61;0;;1;2016-08-30 23:57:32;e0676c12e5d721828d9ad3ec83aa54ff472637d2002e22f56b572feeaed70474
674;18;1;61;0;;1;2016-08-30 23:57:32;da152634738eaadfaaf96f035e2f5e3eb1b6433580f7df341135e1ab32585a07
676;25;1;61;0;;1;2016-08-30 23:57:34;8b7351e531461618c54bc7679c097539aab641b48715a3eff38b52e76be69f4d
677;20;1;61;0;;0;2016-08-30 23:57:34;33fd8d711bec544864cd91fc386460d48b31f8abd21196cefe91254308671182
678;29;1;61;0;;1;2016-08-30 23:57:36;525621e1d3a12d68ac57f36c702a1957f12387cd23759adc07781635d1e664c5
679;231;1;61;0;;1;2016-08-30 23:57:35;8f3a9bbbcce33f3427ac6631d021f4d194bab5dec8876d398678ac8d86e38c11
680;22;1;61;0;;1;2016-08-30 23:57:39;5096957f14cb92f8f5bb4fef3298fceeb7e767f434b6ee98c642e4e712e0a4e6
681;31;1;61;0;;0;2016-08-30 23:57:38;278297e2b7dc0f98299ad1497f36e2e02020a0b6a6dd152dbc4e7de1dd464156
682;233;1;61;0;;1;2016-08-30 23:57:41;1c73985025f1233e5d0ac14e9e6cb3d50d6dea97f999beba1eb8d04e479db53a
683;28;1;61;0;;1;2016-08-30 23:57:44;96564c7ae329954a3f6243036ec86e66e43e26f50178434376baf0c6212cae33
684;235;1;61;0;;0;2016-08-30 23:57:48;8a4f906b18f5198681731060f69320cf703c30c4360ca6da9c08a1131d5a3319
685;237;1;61;0;;1;2016-08-30 23:57:48;402e3b5111dc4d64ccabc1ade1fdf6272213cd6cfff2f9df13bf03e0530283b4
686;244;1;61;0;;1;2016-08-30 23:57:49;d4c2c5ddc02cbf337c45c339b1bdf91d55778bef1f04a053fe80c7b70e4c4865
687;82;1;61;0;;1;2016-08-30 23:57:50;e3c99d6be88ce121b97a160391115ce929975f00eb2ad0bffdacfac66de3c80e
688;32;1;61;0;;1;2016-08-30 23:57:51;7ffc8660b73b544553913d8672104a7966199513f22a313e95e20cb6cd89b050
689;236;1;61;0;;1;2016-08-30 23:57:52;90bedbc16b5166a5e052affd4a6700371f797b6971f704101be7a9eca771d783
690;34;1;61;0;;1;2016-08-30 23:57:53;72c26e43e9f146188d7863bb7f8d1a9b9f201a92524311750e1228d0b66f91dd
691;33;1;61;0;;1;2016-08-30 23:57:53;838e594b388a8c88713bf0889bdb4a96d0bd4b7bed6649dec8c878a3c94b5b56
692;140;1;61;0;;1;2016-08-30 23:57:54;922cee9aaf1766664d087e1df87e9f73248d8b6be851527ddf066a6969cf40c5
693;37;1;61;0;;1;2016-08-30 23:57:55;f1efe4dad2560e40de355a1f9797c77405fb6eb679ed1683ec9adfc7cb3db361
694;250;1;61;0;;1;2016-08-30 23:57:57;d8730c36cb5d243feff2b937e9b3639feaa7d2fd965f717e0609b9d5e536f158
695;36;1;61;0;;1;2016-08-30 23:57:57;16e57d82c21f94d45b594021867faf22d083e31edc6a7111b37117902751ec5b
697;234;1;61;0;;1;2016-08-30 23:57:59;72c925ba079ac636dd1051c4b3d4b332491de8c577bed482cca3a6650ea0dbc3
698;249;1;61;0;;1;2016-08-30 23:58:00;d3d5cc19a6035e7f4feee0157c351a4fc0f5a50d53432abaf0cef781c8b48e9d
699;38;1;61;0;;0;2016-08-30 23:58:00;6f95d6c3a1954c9fe1ec3131b515eb20fca20f5321d5a9d2210e4e3474b56923
700;35;1;61;0;;0;2016-08-30 23:58:04;f922542d4ef4e921834bd5e44cd8f88c4186b073a09e7790e3b588ef077b3e5f
701;239;1;61;0;;1;2016-08-30 23:58:05;d9784fb7d69cfe9babb8a29fb1752eb54f1279fd5ce62210422493a5f6bdf6f7
702;191;1;61;0;;1;2016-08-30 23:58:05;74e05e6418e8be5440352fec8fa67f636871a5ca6cf721737c570bec80d43508
703;240;1;61;0;;1;2016-08-30 23:58:09;4282a130513aa0e08dd7530d451afb2f6d2bb32ded99ae3708eb499d0779ccd4
704;42;1;61;0;;0;2016-08-30 23:58:10;559ea9fc3fb61e5f2db81134b54c8699ba9dea2973350abd24552fe3edfc0a7c
705;261;1;61;0;;1;2016-08-30 23:58:12;6b270d573d0cb58e98be9031627e275b423d98d618c770fbea4bbdae18683f2b
706;44;1;61;0;;1;2016-08-30 23:58:14;adba3b4a434ed48a430ee4c40eb07b7bda2aff582717914f23d60c164d063d41
707;238;1;61;0;;0;2016-08-30 23:58:13;d38bb0b5f3cddb017909eb4624b126c5ba513bd11039d8e18dbb34502a68cfaa
708;3;1;61;0;;1;2016-08-30 23:58:15;48cb237e212f5bfff091bb694cb94cb459a363267d2a5d65d551db080a767c33
709;45;1;61;0;;1;2016-08-30 23:58:17;4fb98cb05fd75cb2afb35f87703ad5d4556abef5108d23bd9bf3657292dee952
710;40;1;61;0;;0;2016-08-30 23:58:02;f3140e787488a77b683c1336068e378ec0916e8084831b10c1edc2b8682d541b
711;47;1;61;0;;1;2016-08-30 23:58:18;8eb480321b0b5f67d482313ad0fefd1e2b928c383c2264cf98258e21da1b534f
712;41;1;61;0;;1;2016-08-30 23:58:19;0259e128072318d9b28a30adaf4a5c60e65d70b6650561cd13e16eeaa5e66754
714;52;1;61;0;;1;2016-08-30 23:58:22;8acb5024bfdffee78a7e7553c920d1abe03adb4aba963f55a42ccddf9ed02a8e
715;241;1;61;0;;1;2016-08-30 23:58:22;511005e48344da2cece2298119c10d7ed2f16ec837eae1f714ed6ecdcb1ed699
716;242;1;61;0;;1;2016-08-30 23:58:25;35ced0d7933633c05768da38c26254ada4ff2357fe35e0bdb203d871b72239a0
718;43;1;61;0;;1;2016-08-30 23:58:28;e3adcba18a6030840d47a06159e9defe77800821d837c84b6815e69f1520313c
719;50;1;61;0;;1;2016-08-30 23:58:30;c828b9de9e73c54ae6c7e67f98bae80d55c46a0567c367c0e7a797d9249252de
720;228;1;61;0;;1;2016-08-30 23:58:31;f16f94a5d13323a6a56c3258817cb0accafddab3f0a7d20f2717b911ec25fcfc
721;243;1;61;0;;1;2016-08-30 23:58:31;eacc728833755a5dc2a7650fdae94fc67f0d8c361e5e183890809d73f5fea705
723;51;1;61;0;;0;2016-08-30 23:58:37;6d25550364e3d0e06f27edc0d4be073fcff5a45e71cdbb0c34a936f0f19881d2
724;54;1;61;0;;1;2016-08-30 23:58:37;acac195afc785edb428d5a6a255730c8163e4b1dfcb4d26447f3fd475cb99bc3
726;247;1;61;0;;1;2016-08-30 23:58:40;0138646b93625ffbf251fea2623e5629163f1ff8b437e337b165391cefb6b9e5
727;57;1;61;0;;1;2016-08-30 23:58:43;391d9717ee78eff3c977df21e9b4550c0dd558a887570e47ff07ab821f0c5754
728;58;1;61;0;;1;2016-08-30 23:58:43;18d886af8a33d57481009edaf2158b2854871a41bbb332ea3690a37f0b135822
729;255;1;61;0;;1;2016-08-30 23:58:45;29a5a6af7d17ae990784a0b8fa8dfb07fc33e079c75b68b05babe840496cacc4
730;60;1;61;0;;0;2016-08-30 23:58:46;eb1d1b13512184488a5454c9a075273c0f3acf48e091ce1e46d42b2f5236d6a0
731;165;1;61;0;;1;2016-08-30 23:58:48;6b55eaaa51f26f23313bc1552a2f5f6824e9fc2a661e603800231e8edaf680f1
732;46;1;61;0;;1;2016-08-30 23:58:49;3238364e996d4ba2324a8f0b1a04fb208376449320cfd3c9dd8b3e0b1b331dd8
733;62;1;61;0;;1;2016-08-30 23:58:50;800983eb9fbc6aa9deeadd729ea98426809b847ffb77bbbe90ccb3c0ca8eb516
734;49;1;61;0;;1;2016-08-30 23:58:52;4d161d56e058fed0ad213a4c9f9c11d2196b3352d2321c111fd3c4d532f3a710
735;252;1;61;0;;1;2016-08-30 23:58:52;7d3e2352dd574d42e9bb3b5abb945e2ef15ed313c275ffd38f3ce46259a041ea
736;64;1;61;0;;1;2016-08-30 23:58:54;ff05dea791e3011d92592c67c766705e97b741aa783ce5dfffbc27170de97bcf
737;65;1;61;0;;0;2016-08-30 23:58:55;ca7b4831ebc97084cd72a67b2c7520ea291b8b75bd01a1d47ab85a34646b8b51
738;68;1;61;0;;1;2016-08-30 23:58:56;2f7c0e80e8b34efaf66717e0abecbd24b85a1ad3b94f9d8d864792ff5ff08690
739;53;1;61;0;;1;2016-08-30 23:58:56;cce0cb4eef5d5963750ad8286ca22dd878afa4944dd0da0c811275a31d988bef
740;69;1;61;0;;0;2016-08-30 23:58:57;04966114f3efc9ca9056ea1cd6084efb941f41817091c519effe3ba581387b48
741;256;1;61;0;;1;2016-08-30 23:58:57;8c0c074584d96dd57008802a81344ce7a94d0fadb4e5185e10e309a33c5ff5e3
742;66;1;61;0;;0;2016-08-30 23:58:57;3c7b75637f2f43fefdd3df36178989d4215d32f5189553516251619df1ca0ffd
743;56;1;61;0;;0;2016-08-30 23:58:59;e138fad4030b1c7ccf6c45f8bfd357f66fd1e58eeb91e814637be76aee3c9532
744;71;1;61;0;;1;2016-08-30 23:58:59;a02c973123a22004b555b0aa370c8cdb32ac949f3192903b41d1e9c4c3d1a57d
745;74;1;61;0;;1;2016-08-30 23:59:00;b94fad2a18da0bda056c614a0f8f74f68de9814ced39ddf44142da3660eaa6bc
746;70;1;61;0;;1;2016-08-30 23:59:01;982d91017063e1f8f800950cfd13b727c0ed9d96fbba91d864e150aafcecd6d6
747;75;1;61;0;;1;2016-08-30 23:59:01;be4928be789f7860eaa6a3fa51bffb5da9b897d22096d5f54b0b85459d0303ef
748;59;1;61;0;;0;2016-08-30 23:59:02;56f5d66265f43712b04a84708e18bcd4ac32d76af8a63763eae6d655c587963f
749;72;1;61;0;;0;2016-08-30 23:59:03;e5bf30a8795ed39b763b07516f0d214f9bbd7f4bd4916dbd9d7fc5a7c52e3be9
750;77;1;61;0;;1;2016-08-30 23:59:04;097c645d9dcd26e44a07fed8dc16d0fccbbb847ed3f2633b14d82940ec1c68a2
751;76;1;61;0;;1;2016-08-30 23:59:04;1e975d5fbf5784d24b7b66d7102ca1cb2c5e3066397dd289240785e0a2bb9f45
752;258;1;61;0;;1;2016-08-30 23:59:06;5c8c8de58fb251daa661b10477bb502cbee0c3537783f5e57657fe86e53b59f6
753;254;1;61;0;;1;2016-08-30 23:59:06;d2ff3c9563fda4508909a5abc1cae2e148cc2b8ff2ea09aaabdd85060933a871
754;189;1;61;0;;1;2016-08-30 23:59:09;8a5c67ea6b9e6f028819e1fd8898af969afe47d51166c424b64edbae489d2cbb
755;79;1;61;0;;0;2016-08-30 23:59:08;b0ed98b8539322949f812f0f47a83772b034d385eb5e3903d963e5248049de74
756;253;1;61;0;;1;2016-08-30 23:59:11;95b14708e8bd56ace3416e8673233ec3718bf8f30073a35294199646a1735fc0
757;257;1;61;0;;1;2016-08-30 23:59:10;3151f3886c0662cac34484e1f506d04da815997d72b2eff5260b725b7e821ebe
758;80;1;61;0;;1;2016-08-30 23:59:13;93c6941ef966f32268115ab9401e4e9c71271ec3f1a84cee3653836cf9e5faf6
759;259;1;61;0;;1;2016-08-30 23:59:13;d44a236692dad60ebb06dc0c7e96cd57c4cf51d00251d573fc671fbc6381bbf2
760;73;1;61;0;;1;2016-08-30 23:59:14;89137b5a0a22cc3006eda14e9d9f0d6ae605165fd38d7e7d83726a6c66698ee8
761;67;1;61;0;;0;2016-08-30 23:59:13;95b9d722db1837b07a416c2c564da122522381b296b11a3af0158a0d00841742
762;260;1;61;0;;1;2016-08-30 23:59:15;ee1103306447584d29564ed2559a8b3790e563385ffec643266a24e5901a1bf7
763;78;1;61;0;;1;2016-08-30 23:59:16;507c53033e7eb1393eefb0c0443b3c80881b185869af4ff499d468d649e23e7c
764;81;1;61;0;;1;2016-08-30 23:59:17;0bed05c087b58471cd9137da95d62793d778902b6416445d6c7633068d4d43fa
765;27;1;61;0;;1;2016-08-31 00:07:27;93f92bef7db159186bf09b6a630cbee7518a1df546284112fe8d52d198f34379
766;48;1;61;0;;1;2016-08-31 00:11:28;0da9d0b48859ddab27daf2cbc7b8638545f2a885e1f32abc364ade063399c206
767;61;1;61;0;;1;2016-08-31 00:11:45;84627a7f5309213bbc8268146ac433ddbd0d457155fed0096289cdbdb2dbe0fe
768;63;1;61;0;;1;2016-08-31 00:11:56;e79b73bb0aed0a539ffef657348fcf6ee55a1c82bd1369a199bf942accf97708
770;264;0;16;0;;0;2016-08-31 15:22:38;eb85ddf8b17346f258e6ef36fce5bf5223d44a2d9026d909893c2d4a89873bdf
775;265;0;16;0;;0;2016-08-31 17:03:15;bff9591503813ad048e214a8b6f6d9223c2245e2224fa74a52a408e676e7baae
779;266;;;;master;1;2016-09-01 09:27:49;a7986859019f52fb35f642c2ee875fbf65f2b82cab9a38f582d1a12db2748241
803;17;1;61;0;;0;2016-09-02 20:18:27;ea4c337c0542c659aa5facb49dc2967800b8b0efeaa601bbfbe9e25c40f77627
805;268;0;2;0;;1;2016-09-03 09:12:57;205505d56a8d0f2f4b47b902e5d4b1348a188a595f07ba0f7b4c59d463e9db55
835;124;0;42;0;;1;2016-09-04 16:15:41;9b7f86b525b7aa0e9f08e1f7caeeef90ab27a686202958bb305248b0b680a475
836;124;;;;master;1;2016-08-01 19:26:24;409111d68129f87fd142acd375e2ed9c46cea1b750e427e532e3eef41e92d2b7
842;274;6;9;0;;0;2016-09-04 20:55:45;942c4166d51ced4d44d7f9cfbf7964cd55b0f2c463a640ac566a5ddac1c5fb66
853;278;;;;master;0;2016-09-05 20:46:30;8828a764e2d6766ba6b49ec01509c2b27e860a7fc4298b4b2e6c204e35b002fc
854;277;;;;master;0;2016-09-05 20:00:23;84665f91e775da17ea393aec71f5ac98fc98ae1bfef4ce550dccda3f1b761426
859;279;5;3;3;;0;2016-09-07 22:32:16;9b9183d7f3ed44231b7e9fb365303d486224cfbd8e11e1354ca72e2430f32f6d
860;279;5;3;2;;0;2016-09-07 22:33:07;ca1c6ae8e6b2a9008da8601e470dc65fccbd40f80016df23add07a4c9832ca13
861;279;5;3;1;;0;2016-09-07 22:33:11;1bbf5dfe99c00426ebabef84b29ee19941a47be9c27930cd1049147405518b1d
862;279;5;3;0;;0;2016-09-07 22:33:20;06d16c20d32c10a2887a4ed0b61d9c5718138598cfc2d5d4b8cd83138352e46e
863;279;5;2;4;;0;2016-09-07 22:33:34;ba1ae9fff82866ed083249b6eb6d566c49249c41bb7c0a78f6917161132d7eb0
864;279;5;2;3;;0;2016-09-07 22:33:42;4e8e51dced8124185fe935c344b8610652f1344436a9e3cd62b8b414ffb21fbe
865;279;5;2;2;;0;2016-09-07 22:33:45;21e637e343a23035eb4fbf19146af205c7c8c858106baec21e780139bc66465e
866;279;5;2;1;;0;2016-09-07 22:33:48;bf8ebe6da6584aca4fd31f52e610c93edde6c3c04679b58876b4a568e5bb9f7e
867;279;5;2;0;;0;2016-09-07 22:33:50;794ee8f62610d907dfdaa2741a1f80269a7f3f30420ff4d791857e88d740edcc
868;279;5;1;5;;0;2016-09-07 22:33:58;437091130a69750bd1d786d73c82aee3d3119c4222773d38f10dc9ae9872294d
869;279;5;1;4;;0;2016-09-07 22:34:00;14b86870b2f86ad8a8d5dd9862477ad0be1e6d76c32f77f6948f8e91f6c7390d
870;279;5;1;3;;0;2016-09-07 22:34:02;2f429af104acad2873063efac707a43d05cf24a1ab73af8b62faba79b3088201
871;279;5;1;2;;0;2016-09-07 22:34:05;e7623ce592c18e59c3e10687a5f5d8d2811c1dbca92e5dae5c6f2e63d794db19
872;279;5;1;1;;0;2016-09-07 22:34:08;710c4fb7a815a81c9c490034b29f39812b614625d1feb519483f6dc45e8cc462
873;280;;;;master;1;2016-09-08 15:13:55;c1d11e5ef1254ebfa6d8572328b1a97ee81d7e98d6e064acaaabf7882b82d1c0
879;15;1;61;0;;1;2016-09-10 19:18:34;b806d38a0f1cb9f6e014bbb1aa735cae2f20a1b54c514d4626b24003bb6899f6
